ID,Partner.Country,Reporting.Country,Product,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015
6750,Venezuela,Portugal,Glue,9.2,9.2,9.2,9.2,9.2,9.4,8.8,9.6,9.6,7.2,12.2,9.2,0,27.6,0,0,0,0,0,0,655,324.6,1034,932.2,101.6,5
6751,Venezuela,Netherlands,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0
6752,Venezuela,Netherlands,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6753,Venezuela,Netherlands,Glue,4.2,4.2,4.2,4.2,4.2,4.4,4.2,3.8,5,3.8,2.8,8.4,0,0,25.2,37.6,27.8,11,0,0,40.4,19.6,34.2,0,129,9.6
6754,Venezuela,Italy,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6755,Venezuela,Italy,Giant Rubber Band,1,1,1,1,1,1,1,1,1,1,0.8,0.8,1.6,0,1,0,0.6,0,2.8,13,9.2,15.2,6.6,0,8.2,0
6756,Venezuela,Italy,Glue,5,5,5,5,5,5,5.2,5,4.8,5.4,5,3.8,7.8,3.4,0,26.2,12,28.4,0,0,0,0,0.2,0,0,0
6757,Venezuela,Germany ,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0
6758,Venezuela,Germany ,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35.6,29.6,45.6,78.2,37.2,0,144.2,0
6759,Venezuela,Germany ,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8,0,347.2,0,0,10.6,0,0,3.6,12.6,0
6760,Venezuela,France ,Smoke Screen Bomb,1,1,1,1,1,1,1,1,1,1.2,1,0.8,2,0,0.4,0,0,0,0,0,0,0,0,0.6,0,0
6761,Venezuela,France ,Giant Rubber Band,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.8,1.2,1,3,0,0,71.4,2.2,11.2,46,12.4,23.4,0,0.6,0,0,0
6762,Venezuela,France ,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0
6763,Venezuela,Finland,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.4,0,0,0
6764,Venezuela,Finland,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6765,Venezuela,Finland,Glue,172.8,172.4,172.8,173.4,171.2,173.8,174.8,165,181.8,177.6,135.8,231.8,165.6,10.2,519.4,442.6,78.6,66.4,102.4,114.8,0,118,258.4,319.8,40.8,28.6
6766,Venezuela,Belgium,Smoke Screen Bomb,23.2,23.4,23.4,23.2,23.4,23.6,22.2,24.4,24.2,18.2,31,23.4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
6767,Venezuela,Belgium,Giant Rubber Band,3.4,3.4,3.4,3.4,3.2,3.4,3.4,3,4,3,2.2,6.6,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0
6768,Venezuela,Belgium,Glue,2.8,2.8,2.8,2.8,2.8,3,2.8,2.6,3.4,2.6,1.8,5.6,0,0,17,0,0,0,0,0,0,0,0,10.2,0,0
6769,Venezuela,Austria ,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
6770,Paraguay,Sweden,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6,0
6771,Paraguay,Spain ,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6772,Paraguay,Spain ,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,4.6,9.4
6773,Paraguay,Spain ,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6774,Paraguay,Portugal,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.8
6775,Paraguay,Portugal,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.8,33.6,44
6776,Paraguay,Portugal,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,0,186.8
6777,Paraguay,Netherlands,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8
6778,Paraguay,Germany ,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6779,Paraguay,Germany ,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,4.6,0
6780,Paraguay,Germany ,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0
6781,Paraguay,France ,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6782,Paraguay,Finland,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,80.4,20.2
6783,Paraguay,Belgium,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6784,Cayman Islands,United Kingdom,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0
6785,Trinidad & Tobago,United Kingdom,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
6786,Trinidad & Tobago,United Kingdom,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.4,1.8
6787,Trinidad & Tobago,United Kingdom,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2
6788,Trinidad & Tobago,Sweden,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6,0,19.8
6789,Trinidad & Tobago,Portugal,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.6,113.4,90.4
6790,Trinidad & Tobago,Portugal,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28.6,58
6791,Trinidad & Tobago,Portugal,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,134.8,112.6
6792,Trinidad & Tobago,Netherlands,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,9.8,5.2
6793,Trinidad & Tobago,Italy,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
6794,Trinidad & Tobago,Germany ,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,15.4,24.2
6795,Trinidad & Tobago,Finland,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0
6796,Trinidad & Tobago,Belgium,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.2
6797,Barbados,United Kingdom,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
6798,Barbados,United Kingdom,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,2.8,0.8
6799,Barbados,United Kingdom,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
6800,Barbados,Sweden,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
6801,Barbados,Sweden,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
6802,Barbados,Portugal,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20.6,22.8
6803,Barbados,Portugal,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6
6804,Barbados,Netherlands,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6.6,0
6805,Barbados,Germany ,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6806,Barbados,Germany ,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
6807,Suriname,Sweden,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.6,0
6808,Suriname,Portugal,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,18.4,52.4
6809,Suriname,Netherlands,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.2,6.4
6810,Suriname,Netherlands,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
6811,Suriname,Netherlands,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,19.8,21.8
6812,Suriname,Germany ,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6,40,18.2
6813,Suriname,Germany ,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,13.2,7
6814,Suriname,Germany ,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6815,Suriname,Austria ,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,12.6,34.2
6816,St. Barthelemy,France ,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,2.6
6817,St. Barthelemy,France ,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,1
6818,St. Barthelemy,France ,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2
6819,Curacao,Spain ,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6820,Curacao,Portugal,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
6821,Curacao,Netherlands,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8
6822,Curacao,Netherlands,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
6823,Curacao,Netherlands,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6824,Falkland Islands,United Kingdom,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,4.2,4.4
6825,Falkland Islands,United Kingdom,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6826,Bermuda,United Kingdom,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6827,Bermuda,Spain ,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6828,Sint Maarten,Portugal,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.6,24.6,24.2
6829,Belize,Ireland ,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
6830,Bahamas,Ukraine,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6831,Bahamas,Ukraine,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6832,Bolivia,Kazakhstan,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6833,Brazil,Russia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6834,Chile,Russia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6835,Chile,Russia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,548.6
6836,Colombia,Russia,Glue,28.8,28.8,28.6,28.8,28.6,28.4,29.4,28.2,27.8,32.4,24.4,26.6,46.4,0,33.4,0,0,0,0,19.6,0,0,0,0,0,0
6837,Costa Rica,Russia,Glue,82.4,82.4,82.2,82.6,82.2,81.8,83.6,81.2,80.4,89.4,74,77.6,116.6,27.4,89,0,0,0,0,15.2,0,0,0,0,0,0
6838,Cuba,Ukraine,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6839,Cuba,Russia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6840,Cuba,Russia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4,0,0,24.8,0,0,0,0,0,0
6841,Dominican Republic,Russia,Glue,69.8,69.6,70,70,68.6,71.6,69.8,64.6,80,65,48.8,126.4,19.8,0,359.2,0,118,0,0,118.2,0,0,0,0,0,0
6842,Ecuador,Russia,Glue,106.4,106.4,106.2,106.4,106.6,105.6,106.8,107.6,102.6,110.2,110.2,87.4,133,110,19.2,15.2,0,0,0,70.2,0,14.6,0,0,0,0
6843,El Salvador,Russia,Glue,16.2,16.2,16.2,16.2,16,16.2,16.4,15.6,16.6,17.2,13,19.4,19.4,0,38.8,0,0,0,0,0,0,0,0,0,0,0
6844,Guadeloupe,Russia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.8
6845,Guatemala,Russia,Glue,25.2,25.2,25.2,25.2,25.2,25,25.4,25.4,24,26.6,26,19.4,34.4,24,0,0,0,0,0,0,0,0,0,0,0.2,229.6
6846,Honduras,Russia,Glue,142.4,142.2,142.2,143,141.6,142.2,145,137.6,144,153.4,115,163.6,181.6,0,309.2,0,252.6,0,0,29.6,0,0,0,0,244.8,253.2
6847,Jamaica,Russia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
6848,Mexico,Russia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6849,Mexico,Russia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
6850,Panama,Ukraine,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6851,Panama,Ukraine,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6852,Panama,Ukraine,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6853,Panama,Russia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6854,Panama,Russia,Glue,42.6,42.6,42.4,42.8,42.6,41.8,43.8,42.2,39.4,50,37.4,30.6,81.6,0,10,5.2,0,0,0,0,0,0,0,0,0,0
6855,Peru,Russia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6856,Peru,Russia,Glue,415,415,413.4,416.6,414.8,409,426,409.6,391.2,477.4,360.4,335.4,736,10,260.4,60.6,0,0,0,29.4,0,0,3.6,0,0,29.8
6857,Uruguay,Russia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6858,Uruguay,Russia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6859,Venezuela,Russia,Glue,46.2,46.2,46,46.4,46.2,45.2,47.6,46,42.2,54.6,41,30.8,92.2,0,0,0,0,0,0,0,0,4.8,0,0,0,0
6860,Martinique,Russia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0
6861,Virgin Islands (British),Ukraine,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6862,St. Kitts & Nevis,Ukraine,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6863,St. Vincent & the Grenadines,Ukraine,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6864,St. Vincent & the Grenadines,Ukraine,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6865,French Guiana,Russia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
6866,Argentina,Poland,Giant Rubber Band,2,2,2,2,2,2,2.2,2,1.8,2.4,1.8,1.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6867,Argentina,Czech Republic,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
6868,Argentina,Czech Republic,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6869,Bahamas,Poland,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6870,Bahamas,Estonia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6871,Bahamas,Bulgaria,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6872,Brazil,Slovenia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
6873,Brazil,Slovakia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
6874,Brazil,Poland,Smoke Screen Bomb,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.6,3.8,4,3,4.6,4.6,0,0,0,0,0,0,0,0,0,0,0,0
6875,Brazil,Poland,Giant Rubber Band,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.4,3.6,3.8,2.8,4.2,4.2,0,0,9,14.6,9.2,45.8,164.8,213.4,189.2,207.2,162.2,294
6876,Brazil,Poland,Glue,1.4,1.2,1.4,1.4,1.2,1.4,1.2,1.2,1.6,1.2,0.8,2.6,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0
6877,Brazil,Hungary,Smoke Screen Bomb,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2,2.6,2,1.4,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0
6878,Brazil,Hungary,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6879,Brazil,Estonia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6880,Brazil,Czech Republic,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6881,Brazil,Czech Republic,Giant Rubber Band,2.2,2.2,2.2,2.2,2.2,2.2,2,2.2,2.4,1.8,2.2,3,0,4,4.8,0,0,0,0,0,0,0,0,0,0,0
6882,Brazil,Czech Republic,Glue,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.4,1.4,1,1.6,1.2,0,3.8,0,0,0,0,0,0,0.2,0,0,0,0,0
6883,Chile,Slovenia,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,23.4,18.4
6884,Chile,Slovenia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6885,Chile,Poland,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8.6,0,0,0,4.6
6886,Chile,Latvia,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,13.6,14.2,22.2,5.2,0
6887,Chile,Czech Republic,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0
6888,Colombia,Czech Republic,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0
6889,Colombia,Czech Republic,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0
6890,Costa Rica,Turkey,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6891,Costa Rica,Poland,Smoke Screen Bomb,1.4,1.4,1.4,1.4,1.4,1.4,1.2,1.4,1.4,1,1.8,1.4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
6892,Costa Rica,Poland,Glue,2,2,2,2,2,2,2.2,2,1.8,2.4,1.8,1.4,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0
6893,Cuba,Turkey,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6894,Cuba,Slovakia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6895,Cuba,Slovakia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6896,Cuba,Poland,Giant Rubber Band,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1,1.4,1,0.8,2.2,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0
6897,Cuba,Poland,Glue,3,3,3,3,3,3,3,3,3,3.2,3.2,2.4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
6898,Cuba,Estonia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6899,Dominica,Latvia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6900,Dominican Republic,Turkey,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
6901,Dominican Republic,Czech Republic,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6902,Haiti,Slovenia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0
6903,Haiti,Poland,Giant Rubber Band,7.6,7.6,7.6,7.6,7.6,7.6,7.8,7.6,7.4,8.2,7.4,6.8,10.2,5.2,5,5.2,0,5.4,0,0,0,0,0,0,0,0
6904,Jamaica,Poland,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
6905,Jamaica,Poland,Giant Rubber Band,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.4,1.8,1.4,1,3.2,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0
6906,Jamaica,Poland,Glue,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4,4.2,4.4,3.4,5,5,0,0,5,0,0,0,0,0,0,0,0,0
6907,Mexico,Turkey,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
6908,Mexico,Slovenia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6909,Mexico,Lithuania,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6910,Mexico,Hungary,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.2,0,0,0
6911,Mexico,Czech Republic,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6912,Mexico,Czech Republic,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6913,Nicaragua,Czech Republic,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6914,Panama,Turkey,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6915,Panama,Poland,Glue,1.8,1.8,1.8,1.8,1.8,1.8,1.6,1.8,1.8,1.4,2.4,1.8,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0
6916,Panama,Lithuania,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6917,Panama,Latvia,Smoke Screen Bomb,152.6,151.8,153.2,152.8,149.6,157.4,151.8,139.4,180.8,135.6,101.6,305,0,0,915,646.8,0,0,0,0,0,0,0,0,0,0
6918,Panama,Latvia,Giant Rubber Band,3.6,3.6,3.6,3.6,3.6,3.8,3.6,3.4,4.4,3.2,2.4,7.4,0,0,22,6.4,0,0,0,0,0,0,0,0,0,0
6919,Panama,Latvia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
